"","Latitude","Longitude","Weight","Month"
"2485",52.3,190.1,0,3
"2486",52.3,191.1,0,3
"2487",52.3,192.1,0,3
"2488",52.3,193.1,0,3
"2489",52.3,194.1,0,3
"2490",52.3,195.1,0,3
"2491",52.3,196.1,0,3
"2492",52.3,197.1,0,3
"2493",52.3,198.1,0,3
"2494",52.3,199.1,0,3
"2495",52.3,200.1,0,3
"2496",52.3,201.1,0,3
"2497",52.3,202.1,0,3
"2498",52.3,203.1,0,3
"2499",52.3,204.1,0,3
"2500",52.3,205.1,0,3
"2501",53.3,181.1,0,3
"2502",53.3,182.1,0,3
"2503",53.3,183.1,0,3
"2504",53.3,184.1,0,3
"2505",53.3,185.1,0,3
"2506",53.3,186.1,0,3
"2507",53.3,187.1,0,3
"2508",53.3,188.1,0,3
"2509",53.3,189.1,0,3
"2510",53.3,190.1,0,3
"2511",53.3,191.1,0,3
"2512",53.3,192.1,0,3
"2513",53.3,193.1,0,3
"2514",53.3,194.1,0,3
"2515",53.3,195.1,0,3
"2516",53.3,196.1,0,3
"2517",53.3,197.1,0,3
"2518",53.3,198.1,0,3
"2519",53.3,199.1,0,3
"2520",53.3,200.1,0,3
"2521",53.3,201.1,0,3
"2522",53.3,202.1,0,3
"2523",53.3,203.1,0,3
"2524",53.3,204.1,0,3
"2525",53.3,205.1,0,3
"2526",54.3,181.1,0,3
"2527",54.3,182.1,0,3
"2528",54.3,183.1,0,3
"2529",54.3,184.1,0,3
"2530",54.3,185.1,0,3
"2531",54.3,186.1,0,3
"2532",54.3,187.1,0,3
"2533",54.3,188.1,0,3
"2534",54.3,189.1,0,3
"2535",54.3,190.1,0,3
"2536",54.3,191.1,0,3
"2537",54.3,192.1,0,3
"2538",54.3,193.1,0,3
"2539",54.3,194.1,160.13,3
"2540",54.3,195.1,640.45,3
"2541",54.3,196.1,392.7,3
"2542",54.3,197.1,0,3
"2543",54.3,198.1,0,3
"2544",54.3,199.1,0,3
"2545",54.3,200.1,0,3
"2546",54.3,201.1,0,3
"2547",54.3,202.1,0,3
"2548",54.3,203.1,0,3
"2549",54.3,204.1,0,3
"2550",54.3,205.1,0,3
"2551",55.3,181.1,0,3
"2552",55.3,182.1,0,3
"2553",55.3,183.1,0,3
"2554",55.3,184.1,0,3
"2555",55.3,185.1,0,3
"2556",55.3,186.1,0,3
"2557",55.3,187.1,0,3
"2558",55.3,188.1,0,3
"2559",55.3,189.1,0,3
"2560",55.3,190.1,0,3
"2561",55.3,191.1,0,3
"2562",55.3,192.1,0,3
"2563",55.3,193.1,0,3
"2564",55.3,194.1,0,3
"2565",55.3,195.1,458.28,3
"2566",55.3,196.1,20707.39,3
"2567",55.3,197.1,6643.23,3
"2568",55.3,198.1,0,3
"2569",55.3,199.1,0,3
"2570",55.3,200.1,0,3
"2571",55.3,201.1,0,3
"2572",55.3,202.1,0,3
"2573",55.3,203.1,0,3
"2574",55.3,204.1,0,3
"2575",55.3,205.1,0,3
"2576",56.3,181.1,0,3
"2577",56.3,182.1,0,3
"2578",56.3,183.1,0,3
"2579",56.3,184.1,0,3
"2580",56.3,185.1,0,3
"2581",56.3,186.1,0,3
"2582",56.3,187.1,0,3
"2583",56.3,188.1,661.9,3
"2584",56.3,189.1,75.62,3
"2585",56.3,190.1,2.16,3
"2586",56.3,191.1,20.18,3
"2587",56.3,192.1,177639.07,3
"2588",56.3,193.1,1059897.94,3
"2589",56.3,194.1,2132100.46,3
"2590",56.3,195.1,768293.51,3
"2591",56.3,196.1,3791959.05,3
"2592",56.3,197.1,290435.9,3
"2593",56.3,198.1,0,3
"2594",56.3,199.1,0,3
"2595",56.3,200.1,0,3
"2596",56.3,201.1,0,3
"2597",56.3,202.1,0,3
"2598",56.3,203.1,0,3
"2599",56.3,204.1,0,3
"2600",56.3,205.1,0,3
"2601",57.3,181.1,0,3
"2602",57.3,182.1,0,3
"2603",57.3,183.1,0,3
"2604",57.3,184.1,0,3
"2605",57.3,185.1,0,3
"2606",57.3,186.1,0,3
"2607",57.3,187.1,0,3
"2608",57.3,188.1,650.98,3
"2609",57.3,189.1,114773.15,3
"2610",57.3,190.1,662869.59,3
"2611",57.3,191.1,4054335.42,3
"2612",57.3,192.1,2449644.12,3
"2613",57.3,193.1,157528.9,3
"2614",57.3,194.1,24431.76,3
"2615",57.3,195.1,825138.65,3
"2616",57.3,196.1,123935.81,3
"2617",57.3,197.1,0,3
"2618",57.3,198.1,0,3
"2619",57.3,199.1,0,3
"2620",57.3,200.1,0,3
"2621",57.3,201.1,0,3
"2622",57.3,202.1,0,3
"2623",57.3,203.1,0,3
"2624",57.3,204.1,0,3
"2625",57.3,205.1,0,3
"2626",58.3,181.1,0,3
"2627",58.3,182.1,0,3
"2628",58.3,183.1,0,3
"2629",58.3,184.1,0,3
"2630",58.3,185.1,0,3
"2631",58.3,186.1,0,3
"2632",58.3,187.1,0,3
"2633",58.3,188.1,372.85,3
"2634",58.3,189.1,359.55,3
"2635",58.3,190.1,9242.18,3
"2636",58.3,191.1,35965.02,3
"2637",58.3,192.1,0,3
"2638",58.3,193.1,0,3
"2639",58.3,194.1,0,3
"2640",58.3,195.1,0,3
"2641",58.3,196.1,0,3
"2642",58.3,197.1,0,3
"2643",58.3,198.1,0,3
"2644",58.3,199.1,0,3
"2645",58.3,200.1,0,3
"2646",58.3,201.1,0,3
"2647",58.3,202.1,0,3
"2648",58.3,203.1,0,3
"2649",58.3,204.1,0,3
"2650",58.3,205.1,0,3
"2651",59.3,181.1,0,3
"2652",59.3,182.1,0,3
"2653",59.3,183.1,0,3
"2654",59.3,184.1,0,3
"2655",59.3,185.1,0,3
"2656",59.3,186.1,0,3
"2657",59.3,187.1,0,3
"2658",59.3,188.1,0,3
"2659",59.3,189.1,0,3
"2660",59.3,190.1,0,3
"2661",59.3,191.1,0,3
"2662",59.3,192.1,0,3
"2663",59.3,193.1,0,3
"2664",59.3,194.1,0,3
"2665",59.3,195.1,0,3
"2666",59.3,196.1,0,3
"2667",59.3,197.1,0,3
"2668",59.3,198.1,0,3
"2669",59.3,199.1,0,3
"2670",59.3,200.1,0,3
"2671",59.3,201.1,0,3
"2672",59.3,202.1,0,3
"2673",59.3,203.1,0,3
"2674",59.3,204.1,0,3
"2675",59.3,205.1,0,3
"2676",60.3,181.1,0,3
"2677",60.3,182.1,0,3
"2678",60.3,183.1,0,3
"2679",60.3,184.1,0,3
"2680",60.3,185.1,0,3
"2681",60.3,186.1,0,3
"2682",60.3,187.1,0,3
"2683",60.3,188.1,0,3
"2684",60.3,189.1,0,3
"2685",60.3,190.1,0,3
"2686",60.3,191.1,0,3
"2687",60.3,192.1,0,3
"2688",60.3,193.1,0,3
"2689",60.3,194.1,0,3
"2690",60.3,195.1,0,3
"2691",60.3,196.1,0,3
"2692",60.3,197.1,0,3
"2693",60.3,198.1,0,3
"2694",60.3,199.1,0,3
"2695",60.3,200.1,0,3
"2696",60.3,201.1,0,3
"2697",60.3,202.1,0,3
"2698",60.3,203.1,0,3
"2699",60.3,204.1,0,3
"2700",60.3,205.1,0,3
"2701",61.3,181.1,0,3
"2702",61.3,182.1,0,3
"2703",61.3,183.1,0,3
"2704",61.3,184.1,0,3
"2705",61.3,185.1,0,3
"2706",61.3,186.1,0,3
"2707",61.3,187.1,0,3
"2708",61.3,188.1,0,3
"2709",61.3,189.1,0,3
"2710",61.3,190.1,0,3
"2711",61.3,191.1,0,3
"2712",61.3,192.1,0,3
"2713",61.3,193.1,0,3
"2714",61.3,194.1,0,3
"2715",61.3,195.1,0,3
"2716",61.3,196.1,0,3
"2717",61.3,197.1,0,3
"2718",61.3,198.1,0,3
"2719",61.3,199.1,0,3
"2720",61.3,200.1,0,3
"2721",61.3,201.1,0,3
"2722",61.3,202.1,0,3
"2723",61.3,203.1,0,3
"2724",61.3,204.1,0,3
"2725",61.3,205.1,0,3
"2726",62.3,181.1,0,3
"2727",62.3,182.1,0,3
"2728",62.3,183.1,0,3
"2729",62.3,184.1,0,3
"2730",62.3,185.1,0,3
"2731",62.3,186.1,0,3
"2732",62.3,187.1,0,3
"2733",62.3,188.1,0,3
"2734",62.3,189.1,0,3
"2735",62.3,190.1,0,3
"2736",62.3,191.1,0,3
"2737",62.3,192.1,0,3
"2738",62.3,193.1,0,3
"2739",62.3,194.1,0,3
"2740",62.3,195.1,0,3
"2741",62.3,196.1,0,3
"2742",62.3,197.1,0,3
"2743",62.3,198.1,0,3
"2744",62.3,199.1,0,3
"2745",62.3,200.1,0,3
"2746",62.3,201.1,0,3
"2747",62.3,202.1,0,3
"2748",62.3,203.1,0,3
"2749",62.3,204.1,0,3
"2750",62.3,205.1,0,3
"2751",52.3,181.1,0,2
"2752",52.3,182.1,0,2
"2753",52.3,183.1,0,2
"2754",52.3,184.1,0,2
"2755",52.3,185.1,0,2
"2756",52.3,186.1,0,2
"2757",52.3,187.1,0,2
"2758",52.3,188.1,0,2
"2759",52.3,189.1,0,2
"2760",52.3,190.1,0,2
"2761",52.3,191.1,0,2
"2762",52.3,192.1,0,2
"2763",52.3,193.1,0,2
"2764",52.3,194.1,0,2
"2765",52.3,195.1,0,2
"2766",52.3,196.1,0,2
"2767",52.3,197.1,0,2
"2768",52.3,198.1,0,2
"2769",52.3,199.1,0,2
"2770",52.3,200.1,0,2
"2771",52.3,201.1,0,2
"2772",52.3,202.1,0,2
"2773",52.3,203.1,0,2
"2774",52.3,204.1,0,2
"2775",52.3,205.1,0,2
"2776",53.3,181.1,0,2
"2777",53.3,182.1,0,2
"2778",53.3,183.1,0,2
"2779",53.3,184.1,0,2
"2780",53.3,185.1,0,2
"2781",53.3,186.1,0,2
"2782",53.3,187.1,0,2
"2783",53.3,188.1,0,2
"2784",53.3,189.1,0,2
"2785",53.3,190.1,0,2
"2786",53.3,191.1,0,2
"2787",53.3,192.1,0,2
"2788",53.3,193.1,0,2
"2789",53.3,194.1,0,2
"2790",53.3,195.1,0,2
"2791",53.3,196.1,0,2
"2792",53.3,197.1,0,2
"2793",53.3,198.1,0,2
"2794",53.3,199.1,0,2
"2795",53.3,200.1,0,2
"2796",53.3,201.1,0,2
"2797",53.3,202.1,0,2
"2798",53.3,203.1,0,2
"2799",53.3,204.1,0,2
"2800",53.3,205.1,0,2
"2801",54.3,181.1,0,2
"2802",54.3,182.1,0,2
"2803",54.3,183.1,0,2
"2804",54.3,184.1,0,2
"2805",54.3,185.1,0,2
"2806",54.3,186.1,0,2
"2807",54.3,187.1,0,2
"2808",54.3,188.1,0,2
"2809",54.3,189.1,0,2
"2810",54.3,190.1,0,2
"2811",54.3,191.1,0,2
"2812",54.3,192.1,0,2
"2813",54.3,193.1,0,2
"2814",54.3,194.1,585.96,2
"2815",54.3,195.1,2274.34,2
"2816",54.3,196.1,2305.62,2
"2817",54.3,197.1,0,2
"2818",54.3,198.1,0,2
"2819",54.3,199.1,0,2
"2820",54.3,200.1,0,2
"2821",54.3,201.1,0,2
"2822",54.3,202.1,0,2
"2823",54.3,203.1,0,2
"2824",54.3,204.1,0,2
"2825",54.3,205.1,0,2
"2826",55.3,181.1,0,2
"2827",55.3,182.1,0,2
"2828",55.3,183.1,0,2
"2829",55.3,184.1,0,2
"2830",55.3,185.1,0,2
"2831",55.3,186.1,0,2
"2832",55.3,187.1,0,2
"2833",55.3,188.1,0,2
"2834",55.3,189.1,0,2
"2835",55.3,190.1,0,2
"2836",55.3,191.1,0,2
"2837",55.3,192.1,0,2
"2838",55.3,193.1,0,2
"2839",55.3,194.1,13.83,2
"2840",55.3,195.1,1797.37,2
"2841",55.3,196.1,6376.97,2
"2842",55.3,197.1,14281.06,2
"2843",55.3,198.1,0,2
"2844",55.3,199.1,0,2
"2845",55.3,200.1,0,2
"2846",55.3,201.1,0,2
"2847",55.3,202.1,0,2
"2848",55.3,203.1,0,2
"2849",55.3,204.1,0,2
"2850",55.3,205.1,0,2
"2851",56.3,181.1,0,2
"2852",56.3,182.1,0,2
"2853",56.3,183.1,0,2
"2854",56.3,184.1,0,2
"2855",56.3,185.1,0,2
"2856",56.3,186.1,0,2
"2857",56.3,187.1,0,2
"2858",56.3,188.1,2760.92,2
"2859",56.3,189.1,0,2
"2860",56.3,190.1,0,2
"2861",56.3,191.1,0,2
"2862",56.3,192.1,120150.78,2
"2863",56.3,193.1,724722.19,2
"2864",56.3,194.1,3446327.03,2
"2865",56.3,195.1,2766492.52,2
"2866",56.3,196.1,295278.17,2
"2867",56.3,197.1,409037.08,2
"2868",56.3,198.1,0,2
"2869",56.3,199.1,0,2
"2870",56.3,200.1,0,2
"2871",56.3,201.1,0,2
"2872",56.3,202.1,0,2
"2873",56.3,203.1,0,2
"2874",56.3,204.1,0,2
"2875",56.3,205.1,0,2
"2876",57.3,181.1,0,2
"2877",57.3,182.1,0,2
"2878",57.3,183.1,0,2
"2879",57.3,184.1,0,2
"2880",57.3,185.1,0,2
"2881",57.3,186.1,0,2
"2882",57.3,187.1,0,2
"2883",57.3,188.1,4559841.73,2
"2884",57.3,189.1,197524.1,2
"2885",57.3,190.1,3553.23,2
"2886",57.3,191.1,1041031.74,2
"2887",57.3,192.1,3063908.89,2
"2888",57.3,193.1,78467.14,2
"2889",57.3,194.1,4470.39,2
"2890",57.3,195.1,51864.35,2
"2891",57.3,196.1,636.31,2
"2892",57.3,197.1,430.88,2
"2893",57.3,198.1,0,2
"2894",57.3,199.1,0,2
"2895",57.3,200.1,0,2
"2896",57.3,201.1,0,2
"2897",57.3,202.1,0,2
"2898",57.3,203.1,0,2
"2899",57.3,204.1,0,2
"2900",57.3,205.1,0,2
"2901",58.3,181.1,0,2
"2902",58.3,182.1,0,2
"2903",58.3,183.1,0,2
"2904",58.3,184.1,0,2
"2905",58.3,185.1,0,2
"2906",58.3,186.1,0,2
"2907",58.3,187.1,0,2
"2908",58.3,188.1,0,2
"2909",58.3,189.1,4641.06,2
"2910",58.3,190.1,0,2
"2911",58.3,191.1,0,2
"2912",58.3,192.1,0,2
"2913",58.3,193.1,0,2
"2914",58.3,194.1,0,2
"2915",58.3,195.1,0,2
"2916",58.3,196.1,0,2
"2917",58.3,197.1,0,2
"2918",58.3,198.1,0,2
"2919",58.3,199.1,0,2
"2920",58.3,200.1,0,2
"2921",58.3,201.1,0,2
"2922",58.3,202.1,0,2
"2923",58.3,203.1,0,2
"2924",58.3,204.1,0,2
"2925",58.3,205.1,0,2
"2926",59.3,181.1,0,2
"2927",59.3,182.1,0,2
"2928",59.3,183.1,0,2
"2929",59.3,184.1,0,2
"2930",59.3,185.1,0,2
"2931",59.3,186.1,0,2
"2932",59.3,187.1,0,2
"2933",59.3,188.1,0,2
"2934",59.3,189.1,0,2
"2935",59.3,190.1,0,2
"2936",59.3,191.1,0,2
"2937",59.3,192.1,0,2
"2938",59.3,193.1,0,2
"2939",59.3,194.1,0,2
"2940",59.3,195.1,0,2
"2941",59.3,196.1,0,2
"2942",59.3,197.1,0,2
"2943",59.3,198.1,0,2
"2944",59.3,199.1,0,2
"2945",59.3,200.1,0,2
"2946",59.3,201.1,0,2
"2947",59.3,202.1,0,2
"2948",59.3,203.1,0,2
"2949",59.3,204.1,0,2
"2950",59.3,205.1,0,2
"2951",60.3,181.1,0,2
"2952",60.3,182.1,0,2
"2953",60.3,183.1,0,2
"2954",60.3,184.1,0,2
"2955",60.3,185.1,0,2
"2956",60.3,186.1,0,2
"2957",60.3,187.1,0,2
"2958",60.3,188.1,0,2
"2959",60.3,189.1,0,2
"2960",60.3,190.1,0,2
"2961",60.3,191.1,0,2
"2962",60.3,192.1,0,2
"2963",60.3,193.1,0,2
"2964",60.3,194.1,0,2
"2965",60.3,195.1,0,2
"2966",60.3,196.1,0,2
"2967",60.3,197.1,0,2
"2968",60.3,198.1,0,2
"2969",60.3,199.1,0,2
"2970",60.3,200.1,0,2
"2971",60.3,201.1,0,2
"2972",60.3,202.1,0,2
"2973",60.3,203.1,0,2
"2974",60.3,204.1,0,2
"2975",60.3,205.1,0,2
"2976",61.3,181.1,0,2
"2977",61.3,182.1,0,2
"2978",61.3,183.1,0,2
"2979",61.3,184.1,0,2
"2980",61.3,185.1,0,2
"2981",61.3,186.1,0,2
"2982",61.3,187.1,0,2
"2983",61.3,188.1,0,2
"2984",61.3,189.1,0,2
"2985",61.3,190.1,0,2
"2986",61.3,191.1,0,2
"2987",61.3,192.1,0,2
"2988",61.3,193.1,0,2
"2989",61.3,194.1,0,2
"2990",61.3,195.1,0,2
"2991",61.3,196.1,0,2
"2992",61.3,197.1,0,2
"2993",61.3,198.1,0,2
"2994",61.3,199.1,0,2
"2995",61.3,200.1,0,2
"2996",61.3,201.1,0,2
"2997",61.3,202.1,0,2
"2998",61.3,203.1,0,2
"2999",61.3,204.1,0,2
"3000",61.3,205.1,0,2
"3001",62.3,181.1,0,2
"3002",62.3,182.1,0,2
"3003",62.3,183.1,0,2
"3004",62.3,184.1,0,2
"3005",62.3,185.1,0,2
"3006",62.3,186.1,0,2
"3007",62.3,187.1,0,2
"3008",62.3,188.1,0,2
"3009",62.3,189.1,0,2
"3010",62.3,190.1,0,2
"3011",62.3,191.1,0,2
"3012",62.3,192.1,0,2
"3013",62.3,193.1,0,2
"3014",62.3,194.1,0,2
"3015",62.3,195.1,0,2
"3016",62.3,196.1,0,2
"3017",62.3,197.1,0,2
"3018",62.3,198.1,0,2
"3019",62.3,199.1,0,2
"3020",62.3,200.1,0,2
"3021",62.3,201.1,0,2
"3022",62.3,202.1,0,2
"3023",62.3,203.1,0,2
"3024",62.3,204.1,0,2
"3025",62.3,205.1,0,2
"3026",52.3,181.1,0,1
"3027",52.3,182.1,0,1
"3028",52.3,183.1,0,1
"3029",52.3,184.1,0,1
"3030",52.3,185.1,0,1
"3031",52.3,186.1,0,1
"3032",52.3,187.1,0,1
"3033",52.3,188.1,0,1
"3034",52.3,189.1,0,1
"3035",52.3,190.1,0,1
"3036",52.3,191.1,0,1
"3037",52.3,192.1,0,1
"3038",52.3,193.1,0,1
"3039",52.3,194.1,0,1
"3040",52.3,195.1,0,1
"3041",52.3,196.1,0,1
"3042",52.3,197.1,0,1
"3043",52.3,198.1,0,1
"3044",52.3,199.1,0,1
"3045",52.3,200.1,0,1
"3046",52.3,201.1,0,1
"3047",52.3,202.1,0,1
"3048",52.3,203.1,0,1
"3049",52.3,204.1,0,1
"3050",52.3,205.1,0,1
"3051",53.3,181.1,0,1
"3052",53.3,182.1,0,1
"3053",53.3,183.1,0,1
"3054",53.3,184.1,0,1
"3055",53.3,185.1,0,1
"3056",53.3,186.1,0,1
"3057",53.3,187.1,0,1
"3058",53.3,188.1,0,1
"3059",53.3,189.1,0,1
"3060",53.3,190.1,0,1
"3061",53.3,191.1,0,1
"3062",53.3,192.1,0,1
"3063",53.3,193.1,0,1
"3064",53.3,194.1,0,1
"3065",53.3,195.1,0,1
"3066",53.3,196.1,0,1
"3067",53.3,197.1,0,1
"3068",53.3,198.1,0,1
"3069",53.3,199.1,0,1
"3070",53.3,200.1,0,1
"3071",53.3,201.1,0,1
"3072",53.3,202.1,0,1
"3073",53.3,203.1,0,1
"3074",53.3,204.1,0,1
"3075",53.3,205.1,0,1
"3076",54.3,181.1,0,1
"3077",54.3,182.1,0,1
"3078",54.3,183.1,0,1
"3079",54.3,184.1,0,1
"3080",54.3,185.1,0,1
"3081",54.3,186.1,0,1
"3082",54.3,187.1,0,1
"3083",54.3,188.1,0,1
"3084",54.3,189.1,0,1
"3085",54.3,190.1,0,1
"3086",54.3,191.1,0,1
"3087",54.3,192.1,0,1
"3088",54.3,193.1,0,1
"3089",54.3,194.1,0,1
"3090",54.3,195.1,84.26,1
"3091",54.3,196.1,0,1
"3092",54.3,197.1,0,1
"3093",54.3,198.1,0,1
"3094",54.3,199.1,0,1
"3095",54.3,200.1,0,1
"3096",54.3,201.1,0,1
"3097",54.3,202.1,0,1
"3098",54.3,203.1,0,1
"3099",54.3,204.1,0,1
"3100",54.3,205.1,0,1
"3101",55.3,181.1,0,1
"3102",55.3,182.1,0,1
"3103",55.3,183.1,0,1
"3104",55.3,184.1,0,1
"3105",55.3,185.1,0,1
"3106",55.3,186.1,0,1
"3107",55.3,187.1,0,1
"3108",55.3,188.1,0,1
"3109",55.3,189.1,0,1
"3110",55.3,190.1,0,1
"3111",55.3,191.1,0,1
"3112",55.3,192.1,0,1
"3113",55.3,193.1,0,1
"3114",55.3,194.1,0,1
"3115",55.3,195.1,390,1
"3116",55.3,196.1,2290.75,1
"3117",55.3,197.1,1144.23,1
"3118",55.3,198.1,0,1
"3119",55.3,199.1,0,1
"3120",55.3,200.1,0,1
"3121",55.3,201.1,0,1
"3122",55.3,202.1,0,1
"3123",55.3,203.1,0,1
"3124",55.3,204.1,0,1
"3125",55.3,205.1,0,1
"3126",56.3,181.1,0,1
"3127",56.3,182.1,0,1
"3128",56.3,183.1,0,1
"3129",56.3,184.1,0,1
"3130",56.3,185.1,0,1
"3131",56.3,186.1,0,1
"3132",56.3,187.1,0,1
"3133",56.3,188.1,0,1
"3134",56.3,189.1,0,1
"3135",56.3,190.1,0,1
"3136",56.3,191.1,0,1
"3137",56.3,192.1,17279.16,1
"3138",56.3,193.1,36158.16,1
"3139",56.3,194.1,0,1
"3140",56.3,195.1,2209148.56,1
"3141",56.3,196.1,2413607.94,1
"3142",56.3,197.1,10860.07,1
"3143",56.3,198.1,0,1
"3144",56.3,199.1,0,1
"3145",56.3,200.1,0,1
"3146",56.3,201.1,0,1
"3147",56.3,202.1,0,1
"3148",56.3,203.1,0,1
"3149",56.3,204.1,0,1
"3150",56.3,205.1,0,1
"3151",57.3,181.1,0,1
"3152",57.3,182.1,0,1
"3153",57.3,183.1,0,1
"3154",57.3,184.1,0,1
"3155",57.3,185.1,0,1
"3156",57.3,186.1,0,1
"3157",57.3,187.1,0,1
"3158",57.3,188.1,0,1
"3159",57.3,189.1,0,1
"3160",57.3,190.1,0,1
"3161",57.3,191.1,0,1
"3162",57.3,192.1,10523.59,1
"3163",57.3,193.1,0,1
"3164",57.3,194.1,56431.39,1
"3165",57.3,195.1,1586164.33,1
"3166",57.3,196.1,5585.87,1
"3167",57.3,197.1,0,1
"3168",57.3,198.1,0,1
"3169",57.3,199.1,0,1
"3170",57.3,200.1,0,1
"3171",57.3,201.1,0,1
"3172",57.3,202.1,0,1
"3173",57.3,203.1,0,1
"3174",57.3,204.1,0,1
"3175",57.3,205.1,0,1
"3176",58.3,181.1,0,1
"3177",58.3,182.1,0,1
"3178",58.3,183.1,0,1
"3179",58.3,184.1,0,1
"3180",58.3,185.1,0,1
"3181",58.3,186.1,0,1
"3182",58.3,187.1,0,1
"3183",58.3,188.1,0,1
"3184",58.3,189.1,0,1
"3185",58.3,190.1,0,1
"3186",58.3,191.1,0,1
"3187",58.3,192.1,0,1
"3188",58.3,193.1,0,1
"3189",58.3,194.1,0,1
"3190",58.3,195.1,0,1
"3191",58.3,196.1,0,1
"3192",58.3,197.1,0,1
"3193",58.3,198.1,0,1
"3194",58.3,199.1,0,1
"3195",58.3,200.1,0,1
"3196",58.3,201.1,0,1
"3197",58.3,202.1,0,1
"3198",58.3,203.1,0,1
"3199",58.3,204.1,0,1
"3200",58.3,205.1,0,1
"3201",59.3,181.1,0,1
"3202",59.3,182.1,0,1
"3203",59.3,183.1,0,1
"3204",59.3,184.1,0,1
"3205",59.3,185.1,0,1
"3206",59.3,186.1,0,1
"3207",59.3,187.1,0,1
"3208",59.3,188.1,0,1
"3209",59.3,189.1,0,1
"3210",59.3,190.1,0,1
"3211",59.3,191.1,0,1
"3212",59.3,192.1,0,1
"3213",59.3,193.1,0,1
"3214",59.3,194.1,0,1
"3215",59.3,195.1,0,1
"3216",59.3,196.1,0,1
"3217",59.3,197.1,0,1
"3218",59.3,198.1,0,1
"3219",59.3,199.1,0,1
"3220",59.3,200.1,0,1
"3221",59.3,201.1,0,1
"3222",59.3,202.1,0,1
"3223",59.3,203.1,0,1
"3224",59.3,204.1,0,1
"3225",59.3,205.1,0,1
"3226",60.3,181.1,0,1
"3227",60.3,182.1,0,1
"3228",60.3,183.1,0,1
"3229",60.3,184.1,0,1
"3230",60.3,185.1,0,1
"3231",60.3,186.1,0,1
"3232",60.3,187.1,0,1
"3233",60.3,188.1,0,1
"3234",60.3,189.1,0,1
"3235",60.3,190.1,0,1
"3236",60.3,191.1,0,1
"3237",60.3,192.1,0,1
"3238",60.3,193.1,0,1
"3239",60.3,194.1,0,1
"3240",60.3,195.1,0,1
"3241",60.3,196.1,0,1
"3242",60.3,197.1,0,1
"3243",60.3,198.1,0,1
"3244",60.3,199.1,0,1
"3245",60.3,200.1,0,1
"3246",60.3,201.1,0,1
"3247",60.3,202.1,0,1
"3248",60.3,203.1,0,1
"3249",60.3,204.1,0,1
"3250",60.3,205.1,0,1
"3251",61.3,181.1,0,1
"3252",61.3,182.1,0,1
"3253",61.3,183.1,0,1
"3254",61.3,184.1,0,1
"3255",61.3,185.1,0,1
"3256",61.3,186.1,0,1
"3257",61.3,187.1,0,1
"3258",61.3,188.1,0,1
"3259",61.3,189.1,0,1
"3260",61.3,190.1,0,1
"3261",61.3,191.1,0,1
"3262",61.3,192.1,0,1
"3263",61.3,193.1,0,1
"3264",61.3,194.1,0,1
"3265",61.3,195.1,0,1
"3266",61.3,196.1,0,1
"3267",61.3,197.1,0,1
"3268",61.3,198.1,0,1
"3269",61.3,199.1,0,1
"3270",61.3,200.1,0,1
"3271",61.3,201.1,0,1
"3272",61.3,202.1,0,1
"3273",61.3,203.1,0,1
"3274",61.3,204.1,0,1
"3275",61.3,205.1,0,1
"3276",62.3,181.1,0,1
"3277",62.3,182.1,0,1
"3278",62.3,183.1,0,1
"3279",62.3,184.1,0,1
"3280",62.3,185.1,0,1
"3281",62.3,186.1,0,1
"3282",62.3,187.1,0,1
"3283",62.3,188.1,0,1
"3284",62.3,189.1,0,1
"3285",62.3,190.1,0,1
"3286",62.3,191.1,0,1
"3287",62.3,192.1,0,1
"3288",62.3,193.1,0,1
"3289",62.3,194.1,0,1
"3290",62.3,195.1,0,1
"3291",62.3,196.1,0,1
"3292",62.3,197.1,0,1
"3293",62.3,198.1,0,1
"3294",62.3,199.1,0,1
"3295",62.3,200.1,0,1
"3296",62.3,201.1,0,1
"3297",62.3,202.1,0,1
"3298",62.3,203.1,0,1
"3299",62.3,204.1,0,1
"3300",62.3,205.1,0,1
"3301",0,0,0,0
"3302",0,0,0,0
